Geneid	KQGRcry	MGGQcry	PL4mw	PL4snow	QTsnow1	QTsnow2	Qycry	QYice	QYmw	TGLcry	TGLmw
g1209	55.006227	0	0	172.611447	0	0	9.27739	253.91968	582.471592	16.469604	503.28915
g1210	143.130594	75.690243	4.596187	670.32622	2.384988	86.953064	6.085843	697.503017	101.772569	382.185779	2408.28113
g1211	17.182851	17.001706	0	26.960191	17.035933	0	36.225902	5.832313	38.261047	9.646456	801.3562
g1212	0	0	5.988246	5.901011	0	0	0	0	0	0	1439.20533
g1213	0	0	0	0	0	0	12.240953	2.956161	8.619094	0	413.91374
g1214	106.658808	3.422737	0	81.413279	0	108.367167	31.602565	157.041933	59.909185	61.49661	466.03328
g1215	6.058573	4.795762	0	3.802403	226.255039	469.628611	41.725272	32.131869	11.242186	21.541468	626.931939
g1216	77.192457	296.785722	923.55664	615.96291	14.577608	155.900088	187.540437	873.99572	1001.29492	189.852351	3511.83183
g1217	188.949439	317.135307	46.798518	2108.19515	217.399802	249.586838	39.343642	2140.78334	895.141118	294.656269	3101.63249
g1218	82.383538	2.508155	0	83.522621	0	90.609547	12.469753	150.570788	68.987258	40.320632	435.964529
g1219	0	5.396435	11.578422	72.737159	0	0	45.993202	95.260088	1755.29634	0	1323.88554
g1220	0	0	0	12.113509	0	0	0	3.275653	52.528384	0	624.071226
g1221	3.368494	7.999158	0	0	0	12.987749	0	5.145101	25.002081	11.34644	410.169262
g1222	6.380941	7.576406	6.095888	36.042506	0	0	13.452677	94.214899	56.833756	25.075832	1319.6656
g1223	60.095294	0	0	86.20851	0	0	14.479595	186.495345	603.225772	0	570.917346
g1224	169.362464	289.503731	58.581526	170.435417	118.69809	61.922711	158.83012	230.439923	368.44992	59.01525	284.751687
g1225	289.511434	401.043082	296.333778	467.226981	0	199.331436	374.938573	1011.63209	2026.05855	826.20323	3327.1743
g1226	0	3.375245	27.156822	818.89296	0	0	4.794471	11.578534	92.836717	3.191753	947.000961
g1227	4.997637	0	9.548759	104.850439	0	1.376369	22.878853	4.361991	134.068751	4.008106	1285.35904
g1228	30.592026	0	6.494533	115.198604	0	0	8.599456	268.246632	661.00903	0	629.031036
g1229	254.466023	12.818064	2.946647	8.711162	0	0	27.311725	26.696949	338.826949	27.705655	1851.3791
g1230	0	0	0	0	0	0	0	0	3.338867	0	1725.27243
g1231	22.681752	6.214884	3.333615	134.687129	3.459664	0	16.184896	101.268636	77.700691	21.549069	568.038724
g1232	7.974195	4.734077	0	7.50699	0	0	6.724667	2.029989	44.39034	14.549323	902.073174
g1233	0	0	0	0	0	0	0	0	0	0	1414.60904
g1234	0	0	0	0	0	0	0	0	38.759044	5.863207	618.494473
g1235	5.236267	3.108639	0	69.012664	0	0	6.623644	1.332995	77.730621	2.939641	829.872133
g1236	106.630159	120.114571	10.447868	108.104489	5.421459	15.812656	25.362503	1335.66419	263.814814	171.911945	7006.88423
g1237	1470.8152	3.829762	412.905132	1172.08622	95.936799	43.527068	89.761724	458.178097	581.754721	10.864684	807.697462
g1238	92.526249	0	6.671159	216.941183	0	30.29003	35.333309	423.978973	57.014082	31.36257	1935.41215
g1239	96.911403	109.588278	112.421139	825.445063	91.507414	246.880439	124.53446	513.385833	765.549871	151.559803	3819.22531
g1240	109.849297	221.730135	25.186089	1497.42414	276.631543	99.532118	24.085441	1347.87984	772.940374	67.836361	1549.94757
g1241	24.363318	54.239568	29.09368	5602.08888	383.460709	510.77991	17.977466	6809.20153	176.311819	10.258179	1899.71337
g1242	39.219443	33.262271	110.618058	690.961203	33.329234	48.605342	60.635482	1055.93586	368.726317	85.974282	10016.6373
g1243	37.557641	8.918808	43.05581	183.857196	0	18.10116	34.839745	181.65977	657.886052	8.433947	2164.54593
g1244	49.980004	372.039513	132.223197	202.684227	129.599271	83.382242	115.097335	238.808413	439.45462	112.235142	363.010644
g1245	130.188907	20.339436	6.545949	232.221202	6.793461	42.931084	23.113427	82.855406	279.719952	53.854376	906.234927
g1246	0	18.754588	0	83.271432	0	0	55.94513	109.371654	2211.11372	0	1863.03311
g1247	0	2.593059	0	141.860653	21.652327	122.095591	0	853.393073	51.870953	0	628.382226
g1248	55.324913	131.38	93.961606	778.358198	6.094652	26.664218	325.293915	197.959166	396.951876	213.964883	614.78325
g1249	1856.53166	582.969036	29.315628	3354.68464	829.056627	11014.521	617.837613	988.198907	3276.97175	1464.32842	2951.529
g1250	46.585795	65.849539	0	1491.11594	39.589263	169.996294	11.224563	1076.94064	250.275407	278.968272	2159.83933
g1251	0	0	2.656279	0	0	0	1.172399	5.662632	66.040726	0	1792.31831
g1252	0	11.328013	12.152515	29.938701	0	0	0	0	94.417898	0	495.537169
g1253	39.711675	0	42.679855	102.808704	0	14.354484	27.209813	24.641644	532.398025	5.573536	3646.72237
g1254	1023.16551	40.495164	0	789.839289	13.525562	696.945166	89.160051	799.633768	349.336608	352.301944	1655.88279
g1255	0	0	0	43.251007	0	0	32.286425	101.362236	2188.09959	8.597428	1561.21104
g1256	70.540953	135.872069	14.975489	182.990896	0	13.599077	3.96583	125.703167	114.023734	200.648647	11813.6839
g1257	42.122885	14.28988	28.743674	388.05173	0	5.800403	24.104474	1253.46709	142.925729	6.756513	1669.09552
g1258	37.081541	35.222995	0	125.672212	0	237.097899	2.084733	83.070591	44.037041	204.012335	911.56023
g1259	26.869396	4.557623	0	608.889889	83.724633	4408.512	35.607094	38.109332	898.875633	68.957646	1435.53358
g1260	0	9.52563	4.379549	1425.27592	79.540055	214.317179	0.966498	1865.21417	1.701326	0	1276.88611
g1261	24.213345	4.791617	0	0	0	0	10.209601	3.081993	50.92052	10.195033	731.540243
g1262	0	0	0	0	0	0	0	1.716234	605.473984	0	422.05126
g1263	0	5.52309	4.443814	4.379077	0	0	0	0	20.715492	0	456.408111
g1264	36.59928	115.030937	481.273221	174.301476	4.268982	843.572254	43.573139	469.141928	458.61251	137.784719	2376.01808
g1265	11.652959	0	0	4.388087	4.621329	0	9.826983	14.239158	596.795703	0	963.996316
g1266	0	0	6.364777	868.67987	33.027196	41.742885	0	791.205873	4.945058	0	622.192687
g1267	375.139292	7.549515	12.148503	580.619029	0	255.879289	42.895774	555.189854	278.440836	60.682302	1553.92014
g1268	0	0	0	5.306419	0	0	0	0	4.183723	0	555.968317
g1269	161.055868	186.676495	139.207641	907.91301	11.405628	157.092085	151.179483	1356.41527	789.824542	254.028152	1656.35918
g1270	126.200637	204.043227	12.825843	75.833994	0	25.882237	16.982786	197.546068	189.33359	25.626258	275.697036
g1271	274.074624	502.160316	296.440829	1678.5914	49.973557	728.784165	286.917678	5880.42214	2266.92819	549.140859	3718.95502
g1272	29.07478	96.661378	49.996678	785.556297	5.765237	22.420461	62.523112	168.015421	291.333598	130.580701	469.04374
g1273	0	0	0	55.403023	0	0	20.30291	6.809867	123.101646	3.003547	1320.86692
g1274	141.413957	81.801222	0	1046.25401	14.379983	209.708981	8.409	703.379162	191.08491	802.040816	4764.78737
g1275	0	0	0	0	0	0	0	0	0	0	505.235869
g1276	14.216245	0	0	6.69166	0	0	0	1.809513	60.672669	53.871769	422.373844
g1277	400.701419	188.883492	206.454487	319.298624	0	241.581794	70.873132	480.614776	851.027027	417.891825	2171.21564
g1278	0	0	0	0	0	0	6.428529	3.881186	11.316132	0	1754.19486
g1279	12.623848	5.764968	135.442037	31.081811	1.925525	3.744092	7.370126	121.129896	243.615817	7.632187	1899.90579
g1280	113.232895	0	0	0	0	0	0	0	0	0	0
g1281	12.17492	0	2.326207	0	0	0	8.213724	0	14.458608	2.734001	0
g1282	45.750471	0	0	0	0	0	0	0	0	0	0
g1283	4906.64741	122.574726	0	2.858397	0	0	269.494296	3.091793	18.029092	5.966012	0
g1284	5183.30222	0	0	0	0	0	190.64333	13.784405	36.171294	18.239167	2.793808
g1285	205.046337	19.066273	0	0	0	0	0	0	0	203.874935	0
g1286	45.967145	0	0	0	0	0	4.30714	4.334017	10.109138	9.557765	0
g1287	374.114169	339.828363	3.906027	0	4.05372	0	12.067994	7.28598	57.660319	142.313904	0
g1288	226.702142	34.834365	0	0	0	0	0	0	0	0	0
g1289	356.896251	8.737331	7.029954	0	0	0	0	0	10.923722	28.918174	0
g1290	984.971898	0	0	0	0	0	0	0	0	0	0
g1291	4.281149	0	0	0	0	0	0	0	0	0	0
g1292	35.197953	0	0	0	0	0	0	0	0	0	0
g1293	22.852196	0	0	0	0	0	0	0	0	0	0
g1294	319.719706	0	0	0	0	0	0	0	0	0	0
g1295	1003.95489	0	0	0	0	0	0	0	0	0	0
g1296	35.825213	0	0	0	0	0	5.493006	0	0	0	0
g1297	14.84672	0	0	0	0	0	0	0	0	0	0
g1298	11.416469	0	0	0	0	0	0	0	0	0	0
g1299	3.29783	19.578384	0	0	0	0	0	0	0	0	0
g1300	7.716963	6.108487	0	0	0	0	0	1.30967	3.818524	2.888203	0
g1301	389.279116	10.04805	0	0	0	0	0	0	3.140607	2.37545	0
g1302	17.258886	0	0	0	0	0	3.63862	0	28.822765	0	0
g1303	45.84025	2.26785	0	0	0	0	57.180516	2.917386	29.771136	255.202707	0
g1304	748.608413	0	0	0	0	0	0	0	0	0	0
g1305	713.558666	16.328032	14.597047	8.630641	0	0	9.019757	0.777946	83.923753	96.931253	11.562708
g1306	3.121686	3.706532	0	0	0	0	0	0	0	0	0
g1307	371.350821	0	0	0	0	0	1.151329	0	0	0	0
g1308	105.565116	87.568168	0	0	0	0	0	4.417593	66.547177	155.873174	5.969018
g1309	6.245397	0	0	0	0	0	0	0	0	0	0
g1310	18.268877	4.067164	0	4.299628	0	0	1.925776	4.650704	44.069243	0	0
g1311	0	0	0	0	0	0	0	0	0	0	0
g1312	189.775356	1.072998	0	0	0	0	0	0	0	0	0
g1313	182.744626	0	0	0	0	0	0	0	0	0	0
g1314	20.823938	0	0	11.202212	0	0	0	69.672197	22.080311	3.340161	5.116334
g1315	2796.59492	74.429928	0	0	0	0	153.473668	1.029542	0	9.081759	0
g1316	22.166203	0	0	0	0	0	0	0	0	0	0
g1317	193.05945	0	0	0	0	0	0	0	0	0	0
g1318	9.158694	103.308407	0	0	0	0	0	0	0	0	0
g1319	97.201762	47.756876	0	6.31081	0	0	25.439152	1.706526	74.634181	240.856677	0
g1320	11.118461	0	0	0	0	0	1.704771	1.543868	1.500453	0	0
g1321	65.403442	139.494505	0	9.121701	4.803276	0	10.213882	1.233314	14.383587	27.198153	1.666445
g1322	161.586768	0	0	0	0	0	0	0	0	0	0
g1323	6.503776	0	0	0	0	0	5.484658	0	0	25.558548	0
g1324	1164.74871	219.260234	5.227088	0	0	0	2.307074	0	32.489119	311.010598	0
g1325	872.794432	3.925424	0	0	0	0	0	0	0	0	0
g1326	10.805768	10.691852	0	0	0	0	6.075029	0	120.306	4.04424	0
g1327	68.912207	23.377961	0	0	0	0	0	0	4.871326	7.369015	0
g1328	19.739657	0	0	0	0	0	5.548842	0	9.767619	0	0
g1329	57.194368	3.994688	0	82.348687	0	19.457799	11.348758	49.675151	154.823332	11.332564	76.378716
g1330	32.706658	12.08176	13.886918	5.473847	0	0	7.355105	19.982705	19.420774	7.34461	1.750031
g1331	8.797478	464.832772	0	0	0	0	0	0	0	70.79099	0
g1332	10.534836	70.881674	0	0	0	0	2.961355	0	5.21287	0	0
g1333	262.522434	0	5.765399	0	0	0	0	0	0	10.164149	0
g1334	93.194349	0	0	0	0	0	0	0	0	0	0
g1335	1679.38354	88.919285	14.308683	0	0	0	88.415713	5.719335	97.273796	92.493817	0
g1336	3.761633	0	0	28.329923	0	0	6.344398	72.777456	33.504107	4.223563	1.293899
g1337	20.878767	3.541484	11.397747	5.615854	0	0	5.030612	19.741812	8.85538	10.046867	17.441338
g1338	12.758712	22.723572	0	0	0	0	5.379734	4.871974	23.674848	17.906859	3.291487
g1339	164.392603	4.337588	13.959889	0	0	0	0	0	0	0	0
g1340	31.443963	0	0	6.57815	0	0	0	17.788184	15.559169	7.845621	16.824682
g1341	434.896499	0	0	0	0	0	0	0	0	0	0
g1342	34.887102	0	0	0	0	0	0	0	8.631455	0	0
g1343	38.54234	0	0	0	0	0	0	0	0	0	0
g1344	13.913671	0	0	0	0	0	0	0	0	0	0
g1345	273.447541	0	0	0	0	0	0.660743	0	0	0.879734	0
g1346	121.637697	2.888529	0	0	0	0	4.103101	0	0	32.777966	0
g1347	5.168182	0	0	0	0	0	0	0	0	0	0
g1348	87.503343	0	0	0	0	0	2.3426	0	4.123675	3.119009	0
g1349	20.779801	0	0	0	0	0	2.920614	0	0	0	0
g1350	54.801	0	0	0	0	0	0	0	1.807783	0	0
g1351	9.533767	2.515536	0	0	0	0	0	0	0	0	1.093119
g1352	6.656647	0	0	0	0	0	0	0	0	0	0
g1353	7.268695	0	0	0	0	0	0	0	6.47408	0	1.000093
g1354	310.9525	0	0	1.916425	0	0	0	0	0	0	0
g1355	1202.81438	132.677522	4.028331	3.969648	0	0	27.558694	15.028231	89.198632	385.863005	1.450431
g1356	44.978816	0	0	0	0	0	0	0	12.018517	0	0
g1357	26.889942	0	0	0	0	0	0	0	4.435246	3.354671	0
g1358	1735.46235	74.389895	23.941295	23.592524	0	0	15.850416	11.164527	102.305383	59.793907	1.07753
g1359	7192.79987	6.368655	0	3.366332	3.545265	1.7234	16.585349	0.910301	2.654106	12.04486	0
g1360	93.294163	0	0	0	0	0	0	0	0	0	0
g1361	6.955818	0	0	0	0	0	0	0	1.475097	2.231427	0
g1362	0	0	0	0	0	0	0	0	0	0	0
g1363	97.597839	0	0	0	0	0	13.717436	0	9.658714	18.263816	0
g1364	6.309856	0	0	0	0	0	0	0	0	0	0
g1365	277.488187	0	0	0	0	0	0	0	0	0	0
g1366	155.699485	68.376458	0	0	0	0	0	0	0	379.57374	0
g1367	16030.7384	585.242161	0	0	0	0	311.747032	11.763464	85.744988	11535.4759	0
g1368	20.598023	0	0	0	0	0	0	0	0	0	0
g1369	211.997266	0	0	0	0	0	0	0	0	0	0
g1370	103.081939	0	0	0	0	0	0.924781	0.558331	0	1.231281	0
g1371	0	0	0	0	0	0	0	0	0	0	0
g1372	3.59923	0	0	0	0	0	0	0	0	0	0
g1373	33.867101	0	0	0	0	0	0	0	0	0	0
g1374	71.589889	9.622892	0	0	0	0	15.947325	0	4.010294	0	0
g1375	8.807134	0	0	0	0	0	0	0	13.073895	0	0
g1376	41.32316	0.645592	0	2.047476	0	0	10.087571	0.553665	1.614285	47.618654	0
g1377	14.859321	30.875609	21.293274	0	0	0	25.061839	3.782734	60.659948	54.22317	0
g1378	0	0	0	0	0	0	0	0	0	0	0
g1379	47.908182	0	0	0	0	0	4.753076	0	0	0	0
g1380	45.229047	0	5.401068	0	0	0	0	0	0	0	0
g1381	118.975716	0	0	0	0	0	0	0	0	0	0
g1382	73.191432	0	0	0	0	0	0.916672	0	0	0	0
g1383	430.135195	0	0	0	0	0	0	0	0	0	0
g1384	78.931951	16.299096	13.114061	51.692076	0	0	5.788139	6.98911	56.038701	96.331337	8.263178
g1385	16.973766	0	0	0	0	0	0	0	0	0	0
g1386	63.561945	3.773512	0	0	0	0	0	0	28.306671	7.136738	0
g1387	398.518364	39.581641	0	79.883964	0	2.921196	40.890889	280.821806	157.456648	54.443388	569.687675
g1388	177.929103	0	6.867901	0	0	0	0	0	5.335955	0	0
g1389	4.952725	1.176123	0	0	0	0	0	0	1.470431	0	0
g1390	14.903883	0	0	0	0	0	0	0	0	0	0
g1391	33.060395	164.15409	0	0	0	0	0	0	0	0	0
g1392	642.595548	383.490048	6.428158	0	0	0	62.418166	0	0	0	0
g1393	0	2.169926	0	0	57.981182	0	1.541169	0.930472	8.138756	0	0
g1394	0	11.291651	0	0	0	0	0	0	0	0	0
g1395	0	12.239044	0	48.519685	0	0	28.251162	43.297197	325.160876	0	0.886407
g1396	15.312229	0	0	0	0	0	2.152143	0	7.57683	0	0
g1397	0	35.847917	0	5.684528	0	0	20.368515	4.611514	143.418693	169.495429	0
g1398	0	1.82196	0	2.889144	0	0	0	0	13.667273	207.610764	0
g1399	0	20.7288	0	0	0	0	7.361217	0	12.957942	9.800951	0
g1400	0	6.25826	0	1.65399	0	0	0	0	1.30405	0	0
g1401	0	0	0	0	0	0	0	0	0	0	0
g1402	0	0	0	0	0	0	0	0	0	0	0
g1403	10.109019	28.006852	0	0	0	0	0	0	5.002166	11.35041	0
g1404	584.375591	109.034825	0	0	0	0	0	0	14.871187	0	0
g1405	0	362.092349	0	0	0	0	0	0	0	0	0
g1406	1.652098	45.117202	0	3.110604	0	0	4.179661	0	12.26242	3.709953	0
g1407	0	27.829116	0	0	0	0	0	0	0	0	0
g1408	2.271623	66.081634	0	6.415587	0	0	0.957834	12.144016	188.840251	103.936086	0
g1409	0	8.32157	0	0	0	0	0	0	5.201961	7.869177	0
g1410	0	2.820475	0	0	0	0	2.003216	0	0	0	0
g1411	0	129.927151	0	0	0	0	0	10.870872	7.92388	20.976748	0
g1412	0	194.050304	0	0	0	0	1.481961	0	2.608695	7.892515	0
g1413	0	283.928625	0	0	0	0	5.306779	0	9.341518	0	0
g1414	1282.50065	1832.12144	327.578537	3114.13287	86.657689	1100.12224	287.748503	4863.48484	4057.17713	2149.60843	8153.96109
g1415	0	21.412597	0	0	0	0	0	0	0	0	0
g1416	44.729824	92.057208	0	0	0	0	0	0	17.706645	8.370444	0
g1417	0	14.181386	0	0	0	0	0	0	0	2.682086	0
g1418	0	4.071509	0	0	0	0	34.701008	0	10.180691	0	0
g1419	0	195.494313	0	0	0	0	0	0	0	0	0
g1420	0	17.142767	0	0	0	0	2.029248	0	8.930207	8.10541	0
g1421	0	64.713946	0	0	0	0	0	0	0	0	0
g1422	0	0	0	0	0	0	0	0	0	0	0
g1423	0	4.57289	0	0	0	0	0	0	2.858595	45.405047	0
g1424	1989.06323	133.883953	5.745144	14.153627	0	0	760.718491	258.727325	1120.37351	1872.07337	0
g1425	0	106.817374	0	0	0	0	0	0	0	14.430053	0
g1426	0	39.062918	0	0	0	0	0	0	0	0	0
g1427	0	10.544429	0	0	0	0	0	0	0	0	0
g1428	0	231.93846	0	0	0	0	8.376208	0	14.74463	1120.81034	0
g1429	88.49813	15.424322	0	9.17208	0	1.565221	4.108117	38.030521	43.389083	18.232246	34.630069
g1430	0	0.461	8.160132	7.675746	1.53976	0.374249	0.982262	0.395357	0.576358	0	0.133551
g1431	0	6.490376	0	0	0	0	0	0	0	0	0
g1432	0	1718.43113	0	0	0	0	4.245216	0	47.639405	1.413053	0
g1433	0	3.604003	0	0	0	0	0	1.545409	29.288039	15.336338	0.522036
g1434	0	23.221005	0	0	0	0	0	0	0	0	0
g1435	0	54.535217	0	0	0	0	0	0	0	0	0
g1436	0	12.149625	0	0	0	0	0	0	0	0	0
g1437	0	12.131668	0	0	0	0	0	0	0	0	0
g1438	3.555373	37.993233	0	0	0	0	0	0	0	0	0
g1439	0	15.522092	0	0	0	0	0	0	11.643763	5.8713	0
g1440	0	27.250437	0	0	0	0	1.759488	1.06228	21.680569	2.342636	0
g1441	0	86.641934	0	0	0	0	0	0	0	14.896681	0
g1442	0	23.61335	0	0	0	0	0	0	0	0	0
g1443	0	32.960603	0	0	0	0	0	0	0	0	0
g1444	0	355.696002	0	0	0	0	3.827723	0	0	0	0
g1445	27.328192	17.69897	0	4.677644	0	0	0	10.119174	0	29.289374	0
g1446	0	87.649618	0	0	0	0	0	0	1.712229	0	0
g1447	13.283449	232.638395	0	0	0	0	2.800495	16.907824	24.648542	18.643328	1.142286
g1448	0	0	0	0	0	0	0	0	0	0	0
g1449	0	23.706432	0	0	0	0	0	0	0	0	0
g1450	0	41.517193	0	0	0	0	0	0	0	0	0
g1451	0	131.057013	0	0	0	0	0	0	0	7.290132	0
g1452	2619.01538	142.626331	0	0	0	0	39.905668	14.826345	72.947664	660.058386	0
g1453	0	0	0	0	0	0	0	0	0	0	0
g1454	0.965709	972.3453	1.845136	0	0	0	0	0	0	0	0
g1455	0	15.528417	0	0	0	0	0	0	0	0	0
g1456	37.018745	260.585516	0	0	0	0	11.149301	0	23.551322	0	0
g1457	0	19.241059	0	0	0	0	0	0	0	0	0
g1458	0	4.112517	0	0	0	3.338622	35.050515	0	46.274535	0	0
g1459	0	85.414435	0	0	0	0	4.257179	0	11.24086	0	0
g1460	0	11.063997	0	0	0	0	2.619366	0	0	0	0
g1461	0	8.985399	7.229547	0	0	0	0	0	11.233865	0	0
g1462	86.088456	47.457927	0	11.577795	0	0	31.113732	54.006103	63.89771	27.617188	1.057574
g1463	0	0	0	0	0	0	22.910574	0	18.613595	0	0
g1464	0	75.63041	0	0	0	0	0	9.008496	15.759305	0	0
g1465	0	0	0	0	0	0	0	0	1.958912	0	0
g1466	1.785019	12.716649	0	0	0	0	0	0	7.949403	0	0
g1467	0	68.665448	0	0	0	0	15.517404	4.015089	152.185065	0	0
g1468	0	57.088427	10.807689	311.519678	3233.11123	316.239953	0	10.079884	2.099235	0	8.755626
g1469	0	15.607914	0	0	0	0	2.771343	0	19.513569	0	0
g1470	0	0	0	0	0	0	2.805333	0	0	0	0
g1471	76.913519	39.138522	6.997866	68.959225	0	3.53038	15.443203	48.483458	92.427814	57.572356	113.383529
g1472	0	3.862758	0	0	0	0	0	0	0	0	0
g1473	0	11.33675	0	0	0	0	0	0	0	0	0
g1474	0	458.375969	0	0	0	0	0	1.16996	17.055891	0	0
g1475	0	48.707774	0	0	0	0	0	0	0	12.794398	0
g1476	0	76.76098	2.68526	0	0	0	0	0	0	0	0
g1477	10.865721	711.727633	0	61.374618	0	0	0	0	69.895792	130.133726	0
g1478	0	116.188807	0	0	0	0	0	0	0	0	0
g1479	0	9.834664	0	0	0	0	0	0	0	0	0
g1480	0	2.166944	0	0	0	0	0	0	2.709191	0	0
g1481	0	295.389601	0	0	0	0	9.623746	5.81028	152.466022	0	0.785081
g1482	0	89.933507	0	0	0	0	0	0	0	0	0
g1483	0	6.999493	0	0	0	0	0	0	0	0	0
g1484	0	236.35951	0	0	0	0	0	0	0	0	0
g1485	0	115.23972	0	0	0	0	1.925833	0	1.695021	2.564114	0
g1486	0	0	0	0	0	0	0	0	0	0	0
g1487	0	83.96179	0	0	0	0	0	0	0	2.646577	0
g1488	0	38.327578	0	0	0	0	0	2.739167	7.986417	0	0
g1489	0	5.832316	0	0	0	0	0	0	0	0	0
g1490	0	48.809685	0	0	0	0	0	0	0	0	0
g1491	0	342.84427	0	0	0	0	1.367988	0.825915	13.244374	388.864975	0
g1492	0	22.661639	0	0	0	0	0	0	0	0	0
g1493	0	8.64402	0	0	0	0	12.278667	8.339819	75.64943	4.087049	0
g1494	0	0	0	0	0	0	0	0	0	0	0
g1495	2.27915	0	0	0	0	0	0	2.320811	0	0	0
g1496	0	27.170117	0	0	0	0	2.75676	0	19.410884	0	0
g1497	15440.1434	1661.76251	0	0	0	0	826.764918	0	119.839068	2605.96438	0.534009
g1498	20.564832	73.252921	0	0	0	0	0	0	0	2.886275	0
g1499	0.441305	315.700088	0.843182	0	0	0	0.372154	0	0.655103	28.243373	0
g1500	0	1131.51292	7.650437	0	0	0	6.753331	0	41.60758	0	0
g1501	0	110.243071	0	0	0	0	0	0	0	0	0
g1502	0	34.900978	0	0	0	0	1.549256	0	24.544375	0	0
g1503	0	35.828959	7.20689	0	0	0	0	0	0	0	0
g1504	57.461109	35.087868	0	43.275588	0	0	22.151846	23.40458	73.113501	73.734124	75.107217
g1505	0	110.775458	0	0	0	0	0	0	3.347321	1.265901	0
g1506	0	0	6.620147	0	0	0	5.843855	5.292289	30.860791	89.477912	0
g1507	0	3.71014	0	0	0	0	0	0	13.915648	0	0
g1508	0	14.267589	0	0	0	0	0	0	0	0	0
g1509	0	198.992492	0	0	0	0	0	0	2.261704	7.698047	0
g1510	0	87.27326	0	0	0	0	0	0	0	0	0
g1511	0	335.674862	0	0	4.018526	0	68.36126	1.031818	48.134498	20.479115	2.788368
g1512	0	1099.54235	3.145525	3.099702	0	0	1.388337	0	0	0	0
g1513	0	158.279602	0	0	0	0	0	0	0	0	0
g1514	0	0	4.748939	0	0	0	0	0	0	0	0
g1515	0	81.6114	0	0	0	0	0	1.029272	9.002954	4.539688	0
g1516	0	0	0	0	0	0	0	0	23.413087	0	0
g1517	6.650517	783.068291	0	0	0	0	3.738937	0	0	4044.73515	0
g1518	0	95.161253	0	0	0	0	0	0	0	0	0
g1519	0	45.718126	5.254895	0	0	0	0	0	0	18.528305	0
g1520	0	103.226585	0	0	0	0	0	0.77656	4.528335	1.71254	0
g1521	0	0	0	0	0	0	0	0	0	2.29502	0
g1522	0	35.450534	17.552667	194.590844	2379.51198	197.028487	0	4.677327	0	0	5.924971
g1523	0	351.778371	0	0	0	0	1.892782	0	23.323037	409.517648	0
g1524	0	0	0	0	0	0	0	0	8.184191	15.475617	0
g1525	0	0	0	0	0	0	0	0	0	0	0
g1526	0	90.013052	0	0	0	0	0	0	0	0	0
g1527	0	0	0	0	0	0	0	0	4.89133	0	0
g1528	0	47.881503	0	0	0	0	0	1.866523	108.842106	127.602986	0
g1529	0	83.460795	0	0	0	0	0	0.761453	2.22012	0	0
g1530	0	4.462015	0	0	0	0	0	0	11.157139	0	0
g1531	109.730371	69.689083	4.875741	9.609424	0	0	8.608002	29.882924	71.975115	65.900514	0
g1532	0	11.023991	0	0	0	0	0	0	0	0	0
g1533	0	354.462063	0	0	0	0	0	0	0	0	0
g1534	0	23.40588	0	0	0	0	0	0	0	0	0
g1535	0	18.629672	0	0	0	0	0	0	0	0	0
g1536	0	42.4577	0	0	0	0	0	3.641202	140.667635	150.560755	0
g1537	1.950441	282.534307	0	3.672331	0	0	0	3.972187	167.931128	8.759825	0
g1538	0	3.19129	0	0	0	0	0	0	0	0	0
g1539	0	7.769485	0	0	0	0	0	0	0	0	0
g1540	0	63.775202	0	0	0	0	0	0	1.092247	0	0
g1541	0	2.640674	0	0	0	0	1.875514	0	0	0	0
g1542	0	79.818808	0	0	0	0	0	0	0	0	0
g1543	0	57.864691	0	0	0	0	0	0	0	0	0
g1544	0	0	0	0	0	0	0	0	5.188272	0	0
g1545	0	40.092697	0	0	0	0	2.588678	0	22.784235	48.25304	0
g1546	9161.5541	5845.31531	15.755685	175.963154	10.900955	3.974323	343.067463	50.381743	332.553725	12210.8974	8.509429
g1547	8.592064	56.109801	0	0	0	0	0	1.458187	12.754631	0	0
g1548	0	3.237721	0	0	0	0	0	0	0	0	0
g1549	0	39.086486	0	0	0	0	0	0	0	0	0
g1550	2.511271	44.726337	0	0	0	0	2.117764	0	0	234.031446	0
g1551	1.370458	845.337044	0	0	0	0	0	4.884282	179.027139	25.389395	0
g1552	0	8.215184	4.40656	4.342367	0	2.223083	5.834756	5.871166	30.812744	25.895248	0
g1553	0	0	0	0	0	0	0	0	0	0	0
g1554	0	19.962152	0	1.666035	0	0	0	0.901036	2.627094	0	0
g1555	0	780.376227	0	4.524568	0	0	0	0.611751	144.47529	67.454475	0
g1556	0	14.55596	0	0	0	0	0	0	0	0	0
g1557	0	21.470041	0	0	0	0	0	0	0	0	0
g1558	7.195098	11.390794	0	0	0	0	0	0	0	0	0
g1559	0	8.276639	0	0	0	0	0	0	0	7.826689	0
g1560	0	121.001986	0	0	0	0	0	0	0	0	0
g1561	0	0	0	0	0	0	14.169326	1.222092	245.859299	32.340818	0
g1562	0	3.689338	0	0	0	0	0	0	0	0	0
g1563	0	53.048802	5.021464	0	0	0	6.648955	8.028534	124.844235	0	0
g1564	0	103.402161	0	0	0	0	0	0	2.638307	0	0
g1565	0	19.15643	0	0	0	0	0	0	0	0	0
g1566	0	203.569049	0	0	0	0	517.734684	0	130.997417	0	0
g1567	0	0	0	0	0	0	0	0	16.644762	0	0
g1568	0	6.804899	0	0	0	0	0	0	0	0	0
g1569	0	16.634708	0	0	0	0	0	0	2.971043	69.663114	0
