# Constructed from biom file
#OTU ID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	taxonomy
OTU1653	1.0	2.0	0.0	0.0	5.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	2.0	1.0	3.0	3.0	0.0	1.0	2.0	4.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Syntrophococcus; uncultured bacterium
OTU1654	1.0	1.0	3.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	3.0	1.0	Bacteria; Elusimicrobiota; Endomicrobia; Endomicrobiales; Endomicrobiaceae; Endomicrobium; uncultured rumen bacterium
OTU1655	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	2.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Chujaibacter
OTU1656	5.0	9.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK4A136 group; uncultured bacterium
OTU1657	0.0	1.0	2.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	4.0	2.0	0.0	4.0	0.0	0.0	3.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured bacterium
OTU1658	3.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	1.0	3.0	5.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidales RF16 group; norank
OTU1659	1.0	4.0	0.0	0.0	3.0	0.0	4.0	0.0	1.0	1.0	3.0	1.0	1.0	3.0	1.0	0.0	3.0	1.0	1.0	3.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured bacterium
OTU1660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	2.0	6.0	1.0	3.0	1.0	5.0	0.0	Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; Prosthecobacter; Prosthecobacter vanneervenii
OTU1661	2.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	1.0	0.0	4.0	Bacteria; Firmicutes; Bacilli; Erysipelotrichales; Erysipelotrichaceae; [Anaerorhabdus] furcosa group; uncultured bacterium
OTU1662	0.0	1.0	0.0	1.0	0.0	2.0	2.0	2.0	0.0	0.0	8.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	Bacteria; Firmicutes; Bacilli; Erysipelotrichales; Erysipelatoclostridiaceae; UCG-004; uncultured bacterium
OTU1663	1.0	0.0	0.0	0.0	2.0	1.0	6.0	0.0	0.0	0.0	4.0	0.0	5.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Marvinbryantia; uncultured bacterium
OTU1664	0.0	1.0	1.0	0.0	4.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	5.0	1.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1665	5.0	0.0	0.0	1.0	2.0	1.0	4.0	0.0	3.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0	1.0	2.0	0.0	0.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; uncultured; uncultured rumen bacterium
OTU1666	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	3.0	2.0	2.0	0.0	0.0	3.0	1.0	2.0	3.0	1.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU1667	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	11.0	1.0	0.0	Bacteria; Actinobacteriota; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia
OTU1668	0.0	1.0	0.0	1.0	0.0	8.0	5.0	2.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured bacterium
OTU1669	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	3.0	0.0	0.0	2.0	6.0	2.0	0.0	0.0	2.0	4.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; gir-aah93h0; norank; uncultured bacterium
OTU1670	0.0	2.0	0.0	2.0	0.0	1.0	1.0	3.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	8.0	0.0	3.0	3.0	2.0	Bacteria; Firmicutes; Bacilli; RF39; norank; norank; uncultured bacterium
OTU1671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	2.0	0.0	13.0	3.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Legionellaceae; Legionella
OTU1672	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	8.0	1.0	0.0	0.0	Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Atopobiaceae; Atopobium; uncultured rumen bacterium
OTU1673	1.0	0.0	0.0	0.0	1.0	4.0	4.0	5.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; norank; norank
OTU1674	0.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	3.0	0.0	1.0	0.0	2.0	1.0	2.0	2.0	0.0	7.0	0.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	4.0	2.0	4.0	8.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; uncultured
OTU1676	0.0	0.0	0.0	0.0	1.0	4.0	2.0	5.0	3.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Rubritaleaceae; Luteolibacter
OTU1677	5.0	3.0	0.0	2.0	2.0	3.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	Bacteria; Firmicutes; Bacilli; RF39; norank; norank; uncultured rumen bacterium
OTU1678	0.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	5.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	Bacteria; Firmicutes; Negativicutes; Veillonellales-Selenomonadales; Selenomonadaceae; uncultured; uncultured rumen bacterium
OTU1679	1.0	1.0	0.0	0.0	0.0	1.0	7.0	0.0	1.0	5.0	0.0	1.0	0.0	6.0	2.0	1.0	4.0	0.0	0.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; norank; uncultured rumen bacterium
OTU1680	0.0	0.0	0.0	0.0	8.0	2.0	3.0	3.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; uncultured; uncultured rumen bacterium
OTU1681	1.0	1.0	0.0	0.0	4.0	0.0	2.0	1.0	4.0	0.0	4.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	Bacteria; Firmicutes; Bacilli; Erysipelotrichales; Erysipelatoclostridiaceae; UCG-004
OTU1682	1.0	2.0	3.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	2.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; [Eubacterium] coprostanoligenes group; norank; uncultured rumen bacterium
OTU1683	0.0	3.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	2.0	3.0	1.0	1.0	5.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1684	0.0	3.0	0.0	1.0	0.0	3.0	1.0	4.0	1.0	5.0	2.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	1.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; uncultured; norank; uncultured bacterium
OTU1685	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	2.0	3.0	1.0	2.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU1686	0.0	1.0	0.0	2.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	4.0	2.0	1.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; norank; uncultured bacterium
OTU1687	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	3.0	4.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; [Clostridium] methylpentosum group; norank; uncultured bacterium
OTU1688	0.0	0.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	8.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured bacterium
OTU1689	2.0	1.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	1.0	4.0	0.0	1.0	1.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae NK3A20 group; uncultured bacterium
OTU1690	0.0	0.0	0.0	0.0	0.0	2.0	4.0	4.0	0.0	0.0	3.0	0.0	2.0	3.0	0.0	2.0	0.0	4.0	0.0	1.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1691	1.0	0.0	0.0	2.0	4.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	3.0	1.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured bacterium
OTU1692	0.0	0.0	1.0	2.0	0.0	1.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	6.0	1.0	2.0	0.0	4.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; Colidextribacter
OTU1693	4.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	7.0	3.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Sutterellaceae; Sutterella; uncultured bacterium
OTU1694	0.0	2.0	1.0	2.0	0.0	4.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1695	0.0	2.0	1.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	4.0	1.0	2.0	0.0	1.0	4.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU1696	2.0	1.0	6.0	1.0	1.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema
OTU1697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	10.0	0.0	7.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Microscillaceae; uncultured; uncultured bacterium
OTU1698	0.0	0.0	1.0	3.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	4.0	0.0	0.0	Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; DNF00809; uncultured bacterium
OTU1699	0.0	0.0	0.0	2.0	3.0	1.0	2.0	0.0	1.0	2.0	3.0	0.0	0.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; UCG-010; norank; uncultured bacterium
OTU1700	3.0	1.0	1.0	3.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Hungateiclostridiaceae; Saccharofermentans; uncultured rumen bacterium
OTU1701	0.0	0.0	3.0	1.0	3.0	2.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	3.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU1702	3.0	1.0	1.0	4.0	4.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Hungateiclostridiaceae; Ruminiclostridium; uncultured bacterium
OTU1703	0.0	0.0	0.0	0.0	1.0	16.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; uncultured
OTU1704	0.0	5.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0	Bacteria; Cyanobacteria; Vampirivibrionia; Gastranaerophilales; norank; norank; uncultured rumen bacterium
OTU1705	1.0	2.0	2.0	1.0	2.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; norank; uncultured rumen bacterium
OTU1706	2.0	0.0	0.0	1.0	4.0	1.0	5.0	4.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	Bacteria; Firmicutes; Bacilli; Erysipelotrichales; Erysipelotrichaceae; uncultured; uncultured rumen bacterium
OTU1707	0.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	3.0	1.0	1.0	2.0	3.0	0.0	4.0	1.0	2.0	1.0	3.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Bacteroidales RF16 group; norank
OTU1708	0.0	5.0	0.0	1.0	3.0	3.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	Bacteria; Firmicutes; Negativicutes; Veillonellales-Selenomonadales; Selenomonadaceae; Selenomonas; uncultured bacterium
OTU1709	2.0	1.0	2.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	4.0	1.0	Bacteria; Firmicutes; Bacilli; Erysipelotrichales; Erysipelotrichaceae; uncultured; uncultured rumen bacterium
OTU1710	6.0	0.0	3.0	3.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	4.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Acetitomaculum; uncultured rumen bacterium
OTU1711	2.0	1.0	3.0	1.0	1.0	2.0	5.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured bacterium
OTU1712	2.0	2.0	1.0	2.0	0.0	2.0	1.0	2.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	2.0	Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema; uncultured bacterium
OTU1713	0.0	3.0	0.0	0.0	1.0	2.0	4.0	1.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Rhodocyclaceae; Thauera; uncultured bacterium
OTU1714	0.0	1.0	1.0	3.0	1.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	5.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1715	0.0	4.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	3.0	2.0	2.0	Bacteria; Cyanobacteria; Vampirivibrionia; Gastranaerophilales; norank; norank; uncultured rumen bacterium
OTU1716	0.0	1.0	0.0	0.0	2.0	1.0	4.0	0.0	1.0	2.0	1.0	0.0	1.0	4.0	2.0	2.0	0.0	1.0	2.0	0.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Butyrivibrio; uncultured rumen bacterium
OTU1717	1.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	3.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Rikenellaceae; Rikenellaceae RC9 gut group; uncultured rumen bacterium
OTU1718	1.0	1.0	1.0	2.0	1.0	0.0	2.0	5.0	3.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU1719	1.0	8.0	2.0	1.0	0.0	4.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae UCG-009; uncultured rumen bacterium
OTU1720	0.0	0.0	1.0	1.0	0.0	2.0	1.0	5.0	0.0	2.0	0.0	0.0	1.0	5.0	1.0	2.0	2.0	2.0	0.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1721	0.0	0.0	0.0	4.0	3.0	1.0	3.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae NK3B31 group; uncultured bacterium
OTU1722	1.0	1.0	0.0	3.0	1.0	1.0	2.0	1.0	1.0	3.0	3.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; [Eubacterium] ruminantium group; uncultured rumen bacterium
OTU1723	0.0	0.0	0.0	0.0	4.0	2.0	5.0	2.0	2.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; A0839; norank; uncultured bacterium
OTU1724	1.0	1.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	5.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	Bacteria; Elusimicrobiota; Elusimicrobia; Elusimicrobiales; Elusimicrobiaceae; Elusimicrobium
OTU1725	1.0	1.0	0.0	3.0	1.0	0.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	2.0	1.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Ruminococcaceae; uncultured; uncultured rumen bacterium
OTU1726	1.0	2.0	2.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; Christensenellaceae R-7 group; uncultured bacterium
OTU1727	0.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	6.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	3.0	Bacteria; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Succiniclasticum; uncultured rumen bacterium
OTU1728	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; Oscillospiraceae; UCG-002; uncultured rumen bacterium
OTU1729	1.0	1.0	3.0	4.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	5.0	Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema; uncultured bacterium
OTU1730	0.0	0.0	0.0	0.0	11.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; norank; uncultured bacterium
OTU1731	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Muribaculaceae; norank; uncultured bacterium
OTU1732	0.0	0.0	0.0	0.0	3.0	0.0	2.0	5.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0	2.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1733	5.0	1.0	3.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae UCG-008; uncultured bacterium
OTU1734	0.0	0.0	1.0	0.0	2.0	2.0	2.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	7.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Acetitomaculum; uncultured bacterium
OTU1735	1.0	1.0	0.0	2.0	2.0	1.0	4.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	Bacteria; Firmicutes; Bacilli; Erysipelotrichales; Erysipelotrichaceae; uncultured; uncultured rumen bacterium
OTU1736	1.0	1.0	1.0	2.0	0.0	5.0	0.0	2.0	5.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	4.0	Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Anaerovoracaceae; Anaerovorax; uncultured bacterium
OTU1737	0.0	1.0	4.0	3.0	0.0	2.0	0.0	1.0	1.0	3.0	0.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0	4.0	1.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella
OTU1738	4.0	0.0	0.0	1.0	5.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0	2.0	Bacteria; Firmicutes; Clostridia; Oscillospirales; UCG-010; norank; uncultured bacterium
OTU1739	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	2.0	2.0	0.0	4.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobiaceae; Brevifollis; uncultured bacterium
OTU1740	2.0	5.0	0.0	7.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; [Eubacterium] xylanophilum group; uncultured rumen bacterium
OTU1741	0.0	2.0	5.0	0.0	0.0	1.0	2.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotellaceae UCG-001; uncultured rumen bacterium
OTU1742	0.0	0.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Lachnospiraceae ND3007 group; uncultured rumen bacterium
OTU1743	0.0	2.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0	4.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	Bacteria; Firmicutes; Bacilli; RF39; norank; norank
OTU1744	0.0	16.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Oribacterium; uncultured rumen bacterium
OTU1745	0.0	0.0	0.0	3.0	3.0	4.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	3.0	0.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; F082; norank; uncultured bacterium
OTU1746	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	2.0	3.0	2.0	1.0	1.0	2.0	3.0	1.0	1.0	Bacteria; Firmicutes; Clostridia; Christensenellales; Christensenellaceae; uncultured; uncultured bacterium
OTU1747	0.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	6.0	1.0	3.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	3.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured bacterium
OTU1748	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	4.0	0.0	0.0	3.0	1.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
OTU1749	1.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	1.0	1.0	4.0	0.0	2.0	1.0	0.0	1.0	2.0	Bacteria; Firmicutes; Clostridia; Lachnospirales; Lachnospiraceae; Marvinbryantia
OTU1750	0.0	2.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	0.0	Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; uncultured rumen bacterium
