# Constructed from biom file
#OTU_ID	HLFD1.1	HLFD1.2	HLFD1.3	HLFD2.1	HLFD2.2	HLFD2.3	HLFD3.1	HLFD3.2	HLFD3.3	HLFD4.1	HLFD4.3	HLFD5.1	HLFD5.2	HLFD5.3	HLFD6.1	HLFD6.2	HLFD6.3	HLMD1.1	HLMD1.2	HLMD1.3	HLMD2.1	HLMD2.2	HLMD2.3	HLMD3.1	HLMD3.2	HLMD3.3	HLMD4.1	HLMD4.2	HLMD4.3	HLMD5.1	HLMD5.2	HLMD5.3	HSFD1.1	HSFD1.2	HSFD1.3	HSFD2.1	HSFD2.2	HSFD2.3	HSFD3.1	HSFD3.2	HSFD3.3	HSFD4.1	HSFD4.2	HSFD4.3	HSFD5.1	HSFD5.2	HSFD5.3	HSMD1.1	HSMD1.2	HSMD1.3	HSMD2.1	HSMD2.2	HSMD2.3	HSMD3.1	HSMD3.2	HSMD3.3	KEFD1.1	KEFD1.2	KEFD1.3	KEFD2.1	KEFD2.2	KEFD2.3	KEFD3.1	KEFD3.2	KEFD3.3	KEFD4.1	KEFD4.2	KEFD4.3	KEFD5.1	KEFD5.2	KEFD5.3	KEMD1.1	KEMD1.2	KEMD1.3	KEMD2.1	KEMD2.2	KEMD2.3	KEMD3.1	KEMD3.2	KEMD3.3	MUFD1.1	MUFD1.2	MUFD1.3	MUFD2.1	MUFD2.2	MUFD2.3	MUFD3.1	MUFD3.2	MUFD3.3	MUMD1.1	MUMD1.2	MUMD1.3	MUMD2.1	MUMD2.2	MUMD2.3	MUMD3.1	MUMD3.2	MUMD3.3	taxonomy
OTU_4044	0	0	0	4	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	1	3	0	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	1	0	1	3	0	3	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	k__Bacteria;p__Actinobacteria;c__Thermoleophilia
OTU_45	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	3	0	0	4	0	0	0	0	0	2	0	1	0	0	0	0	3	1	0	0	0	0	2	0	4	3	4	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	1	2	2	1	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales
OTU_9529	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	4	0	4	3	0	0	2	0	3	2	0	2	0	1	0	0	1	3	0	0	4	0	1	0	0	0	0	0	0	3	1	0	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales
OTU_2922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	1	3	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	1	0	2	1	0	3	1	0	0	2	0	1	1	0	3	2	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	4	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella
OTU_11128	1	0	1	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	3	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__unidentified_Gaiellales;g__unidentified_Gaiellales
OTU_403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	2	1	4	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	1	0	0	0	0	0	2	3	2	0	4	4	0	0	0	0	1	0	0	1	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales
OTU_6359	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	0	0	0	4	0	0	0	0	0	2	0	1	0	1	4	0	0	0	1	0	1	0	2	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae
OTU_10865	3	2	2	1	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	3	0	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae
OTU_17805	2	2	1	2	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	1	2	1	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	2	0	2	0	4	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae
OTU_973	4	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	1	3	4	0	3	0	0	0	0	0	1	0	0	0	4	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0	0	2	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter
OTU_2311	0	0	0	0	2	3	3	3	1	0	3	0	0	4	3	4	0	0	0	0	0	0	0	2	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	1	3	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter
OTU_8016	3	3	3	4	0	0	0	3	2	0	2	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria
OTU_8250	1	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	3	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	2	3	0	0	2	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria
OTU_4839	3	2	2	0	0	0	2	1	2	0	0	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria
OTU_1836	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	0	0	0	0	1	1	2	3	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces
OTU_3518	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	4	0	0	1	0	0	1	4	0	1	0	0	0	0	0	0	2	1	0	0	3	0	0	2	1	1	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	2	3	1	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces
OTU_1671	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	2	3	0	0	0	0	3	2	0	0	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	2	0	0	1	0	0	1	1	1	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__unidentified_Corynebacteriaceae
OTU_2431	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	1	2	3	0	3	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	2	0	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;g__Kineococcus
OTU_3222	2	0	0	0	0	0	0	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	3	0	0	3	0	2	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	0	2	0	0	0	0	0	0	3	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micrococcales;f__Demequinaceae;g__Demequina
OTU_5422	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	2	0	2	1	0	0	2	0	2	3	2	0	0	0	0	0	1	0	0	1	0	2	0	0	0	2	2	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter
OTU_9599	0	0	0	1	2	3	0	0	0	0	0	2	1	2	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	3	0	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micromonosporales;f__Micromonosporaceae
OTU_18852	0	2	1	0	2	2	0	1	0	2	0	2	3	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	2	3	1	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micromonosporales;f__Micromonosporaceae
OTU_2317	3	0	1	1	0	0	0	0	1	3	0	2	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	2	1	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	2	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Actinoplanes
OTU_13533	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0	0	1	0	3	1	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	4	0	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	1	4	3	0	1	0	3	4	0	0	0	0	0	0	0	0	0	0	2	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Dactylosporangium
OTU_269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	2	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	3	0	0	0	3	0	3	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	1	0	1	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Dactylosporangium
OTU_15342	2	0	0	4	3	2	3	2	0	0	0	1	0	4	0	4	0	2	0	1	0	0	1	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium
OTU_469	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	4	0	0	0	2	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	4	0	1	0	0	3	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	3	2	0	0	2	0	1	0	2	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides
OTU_1006	4	1	2	0	0	0	0	0	0	4	0	2	2	0	1	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	2	0	0	3	2	4	2	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides
OTU_11458	0	0	0	3	0	0	0	4	2	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	2	0	0	2	0	0	0	4	4	0	0	0	4	0	0	0	3	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	4	0	2	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae
OTU_14709	3	1	2	0	0	3	1	1	3	0	0	0	0	1	1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Microlunatus
OTU_6545	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	1	0	0	4	4	2	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	2	4	2	1	1	3	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae
OTU_783	0	0	0	2	3	1	0	0	0	0	0	0	0	0	3	3	0	0	1	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	2	3	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinomycetospora
OTU_6242	0	1	0	0	4	2	0	0	0	1	0	1	2	0	0	1	2	0	0	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	1	4	0	0	0	0	0	2	0	1	0	0	2	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Sphaerisporangium
OTU_8105	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	3	0	3	2	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	3	0	3	2	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas
OTU_151	0	0	0	0	0	0	0	4	3	0	0	2	0	0	2	0	0	0	3	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	3	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	2	0	0	1	0	0	0	4	0	1	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU_1645	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	3	0	3	0	2	0	0	0	0	1	0	3	2	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	4	0	1	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
OTU_438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	4	3	1	4	0	0	2	0	0	0	2	0	0	2	0	3	0	0	3	0	2	0	4	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	4	0	0	0	0	2	0	1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae
OTU_172	0	0	0	0	2	0	0	2	0	0	2	0	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	2	0	0	2	0	2	0	0	0	4	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU_17162	0	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	3	0	1	4	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	4	0	0	0	1	0	0	0	0	0	4	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae
OTU_5255	0	3	4	0	0	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	0	4	4	0	4	0	4	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	2	0	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae
OTU_11001	4	0	0	0	0	0	0	0	0	1	2	0	0	0	2	1	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	4	0	0	2	3	0	0	1	3	2	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	3	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae
OTU_3916	0	2	0	3	2	0	0	0	3	1	0	0	0	0	3	2	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	3	1	0	1	1	0	3	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae
OTU_6397	0	0	0	2	0	0	1	4	4	2	2	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	2	0	2	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter
OTU_13356	0	2	3	3	1	0	2	1	0	0	0	0	3	3	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	4	0	0	0	1	3	2	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter
OTU_700	1	0	4	0	2	0	0	0	0	0	3	0	0	2	3	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	3	4	4	2	2	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter
OTU_4227	4	2	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	2	2	2	2	0	2	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Segetibacter
OTU_7285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	4	3	4	0	0	0	1	0	4	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	1	0	0	2	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas
OTU_5074	0	0	1	0	0	0	0	0	1	1	2	0	0	2	2	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	4	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae
OTU_1487	0	0	0	3	0	1	4	0	0	2	2	2	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	4	0	3	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae
OTU_8486	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	4	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	2	3	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Cytophagales;f__Microscillaceae
