seqID	length
seq9593	2900
seq9594	2877
seq9595	2891
seq9596	2894
seq9597	2847
seq9598	2878
seq9599	2882
seq9600	2831
seq9601	2878
seq9602	2886
seq9603	2860
seq9604	2911
seq9605	2792
seq9606	2885
seq9607	2824
seq9608	2874
seq9609	2880
seq9610	2883
seq9611	2861
seq9612	2880
seq9613	2879
seq9614	2863
seq9615	2878
seq9616	2882
seq9617	2824
seq9618	2876
seq9619	2870
seq9620	2847
seq9621	2876
seq9622	2856
seq9623	2885
seq9624	2889
seq9625	2883
seq9626	2881
seq9627	2922
seq9628	2921
seq9629	2876
seq9630	2891
seq9631	2898
seq9632	2876
seq9633	2879
seq9634	2873
seq9635	2903
seq9636	2884
seq9637	2879
seq9638	2871
seq9639	2881
seq9640	2836
seq9641	2874
seq9642	2879
seq9643	2881
seq9644	2897
seq9645	2879
seq9646	2811
seq9647	2775
seq9648	2852
seq9649	2824
seq9650	2914
seq9651	2849
seq9652	2874
seq9653	2879
seq9654	2866
seq9655	2876
seq9656	2872
seq9657	2875
seq9658	2842
seq9659	2868
seq9660	2884
seq9661	2872
seq9662	2877
seq9663	2850
seq9664	2726
seq9665	2932
seq9666	2843
seq9667	2876
seq9668	2813
seq9669	2868
seq9670	2865
seq9671	2819
seq9672	2821
seq9673	2869
seq9674	2814
seq9675	2860
seq9676	2882
seq9677	2894
seq9678	2869
seq9679	2850
seq9680	2866
seq9681	2866
seq9682	2869
seq9683	2866
seq9684	2872
seq9685	2897
seq9686	2891
seq9687	2871
seq9688	2870
seq9689	2883
seq9690	2872
seq9691	2894
seq9692	2856
seq9693	2704
seq9694	2868
seq9695	2840
seq9696	2879
seq9697	2868
seq9698	2867
seq9699	2890
seq9700	2880
seq9701	2906
seq9702	2817
seq9703	2835
seq9704	2866
seq9705	2847
seq9706	2874
seq9707	2832
seq9708	2887
seq9709	2864
seq9710	2865
seq9711	2849
seq9712	2865
seq9713	2875
seq9714	2821
seq9715	2850
seq9716	2886
seq9717	2871
seq9718	2865
seq9719	2835
seq9720	2867
seq9721	2926
seq9722	2863
seq9723	2812
seq9724	2846
seq9725	2777
seq9726	2873
seq9727	2857
seq9728	2813
seq9729	2862
seq9730	2854
seq9731	2866
seq9732	2836
seq9733	2951
seq9734	2817
seq9735	2893
seq9736	2841
seq9737	2855
seq9738	2884
seq9739	2860
seq9740	2879
seq9741	2863
seq9742	2841
seq9743	2901
seq9744	2887
seq9745	2864
seq9746	2861
seq9747	2781
seq9748	2861
seq9749	2863
seq9750	2896
seq9751	2872
seq9752	2858
seq9753	2863
seq9754	2859
seq9755	2885
seq9756	2875
seq9757	2848
seq9758	2857
seq9759	2850
seq9760	2784
seq9761	2856
seq9762	2842
seq9763	2871
seq9764	2859
seq9765	2848
seq9766	2895
seq9767	2863
seq9768	2856
seq9769	2858
seq9770	2859
seq9771	2906
seq9772	2874
seq9773	2863
seq9774	2859
seq9775	2772
seq9776	2917
seq9777	2857
seq9778	2917
seq9779	2866
seq9780	2858
seq9781	2825
seq9782	2829
seq9783	2832
seq9784	2856
seq9785	2764
seq9786	2681
seq9787	2816
seq9788	2763
seq9789	2783
seq9790	2856
seq9791	2901
seq9792	2855
seq9793	2791
seq9794	2716
seq9795	2864
seq9796	2852
seq9797	2854
seq9798	2859
seq9799	2820
seq9800	2792
seq9801	2877
seq9802	2879
seq9803	2867
seq9804	2854
seq9805	2857
seq9806	2852
seq9807	2850
seq9808	2851
seq9809	2852
seq9810	2830
seq9811	2843
seq9812	2853
seq9813	2857
seq9814	2869
seq9815	2862
seq9816	2849
seq9817	2850
seq9818	2854
seq9819	2880
seq9820	2847
seq9821	2705
seq9822	2859
seq9823	2880
seq9824	2849
seq9825	2854
seq9826	2818
seq9827	2762
seq9828	2907
seq9829	2850
seq9830	2774
seq9831	2859
seq9832	2854
seq9833	2856
seq9834	2847
seq9835	2804
seq9836	2837
seq9837	2875
seq9838	2848
seq9839	2847
seq9840	2859
seq9841	2849
seq9842	2844
seq9843	2812
seq9844	2820
seq9845	2854
seq9846	2830
seq9847	2819
seq9848	2842
seq9849	2840
seq9850	2857
seq9851	2845
seq9852	2862
seq9853	2844
seq9854	2841
seq9855	2847
seq9856	2844
seq9857	2849
seq9858	2879
seq9859	2856
seq9860	2845
seq9861	2859
seq9862	2791
seq9863	2843
seq9864	2796
seq9865	2863
seq9866	2780
seq9867	2790
seq9868	2847
seq9869	2808
seq9870	2824
seq9871	2844
seq9872	2833
seq9873	2859
seq9874	2813
seq9875	2841
seq9876	2854
seq9877	2851
seq9878	2809
seq9879	2813
seq9880	2840
seq9881	2850
seq9882	2779
seq9883	2839
seq9884	2850
seq9885	2845
seq9886	2842
seq9887	2835
seq9888	2827
seq9889	2803
seq9890	2841
seq9891	2837
seq9892	2841
seq9893	2833
seq9894	2861
seq9895	2824
seq9896	2841
seq9897	2843
seq9898	2840
seq9899	2850
seq9900	2845
seq9901	2837
seq9902	2904
seq9903	2837
seq9904	2854
seq9905	2836
seq9906	2816
seq9907	2686
seq9908	2814
seq9909	2846
seq9910	2839
seq9911	2834
seq9912	2854
seq9913	2840
seq9914	2849
seq9915	2831
seq9916	2969
seq9917	2799
seq9918	2835
seq9919	2833
seq9920	2860
seq9921	2696
seq9922	2852
seq9923	2838
seq9924	2858
seq9925	2835
seq9926	2889
seq9927	2784
seq9928	2838
seq9929	2840
seq9930	2864
seq9931	2842
seq9932	2908
seq9933	2847
seq9934	2838
seq9935	2833
seq9936	2837
seq9937	2808
seq9938	2833
seq9939	2831
seq9940	2833
seq9941	2834
seq9942	2752
seq9943	2835
seq9944	2795
seq9945	2817
seq9946	2831
seq9947	2833
seq9948	2834
seq9949	2858
seq9950	2831
seq9951	2817
seq9952	2816
seq9953	2841
seq9954	2830
seq9955	2797
seq9956	2783
seq9957	2835
seq9958	2785
seq9959	2832
seq9960	2832
seq9961	2830
seq9962	2879
seq9963	2823
seq9964	2842
seq9965	2856
seq9966	2829
seq9967	2829
seq9968	2833
seq9969	2827
seq9970	2817
seq9971	2815
seq9972	2847
seq9973	2858
seq9974	2623
seq9975	2790
seq9976	2840
seq9977	2758
seq9978	2812
seq9979	2826
seq9980	2827
seq9981	2836
seq9982	2822
seq9983	2828
seq9984	2825
seq9985	2860
seq9986	2837
seq9987	2818
seq9988	2825
seq9989	2863
seq9990	2807
seq9991	2886
seq9992	2890
seq9993	2868
seq9994	2825
seq9995	2844
seq9996	2809
seq9997	2818
seq9998	2822
seq9999	2730
seq10000	2824
seq10001	2814
seq10002	2826
seq10003	2782
seq10004	2772
seq10005	2837
seq10006	2776
seq10007	2832
seq10008	2830
seq10009	2812
seq10010	2849
seq10011	2822
seq10012	2786
seq10013	2822
seq10014	2798
seq10015	2830
seq10016	2824
seq10017	2822
seq10018	2799
seq10019	2805
seq10020	2820
seq10021	2824
seq10022	2821
seq10023	2823
seq10024	2826
seq10025	2819
seq10026	2742
seq10027	2826
seq10028	2838
seq10029	2818
seq10030	2824
seq10031	2823
seq10032	2839
seq10033	2817
seq10034	2817
seq10035	2818
seq10036	2818
seq10037	2827
seq10038	2804
seq10039	2793
seq10040	2753
seq10041	2855
seq10042	2827
seq10043	2789
seq10044	2819
seq10045	2817
seq10046	2817
seq10047	2821
seq10048	2819
seq10049	2818
seq10050	2819
seq10051	2806
seq10052	2812
seq10053	2810
seq10054	2815
seq10055	2815
seq10056	2815
seq10057	2811
seq10058	2839
seq10059	2698
seq10060	2810
seq10061	2814
seq10062	2820
seq10063	2816
seq10064	2800
seq10065	2820
seq10066	2817
seq10067	2816
seq10068	2815
seq10069	2860
seq10070	2819
seq10071	2978
seq10072	2813
seq10073	2817
seq10074	2814
seq10075	2811
seq10076	2834
seq10077	2763
seq10078	2840
seq10079	2723
seq10080	2813
seq10081	2800
seq10082	2852
seq10083	2812
seq10084	2811
seq10085	2813
seq10086	2815
seq10087	2818
seq10088	2812
seq10089	2819
seq10090	2811
seq10091	2837
seq10092	2812
seq10093	2815
seq10094	2814
seq10095	2812
seq10096	2735
seq10097	2814
seq10098	2813
seq10099	2767
seq10100	2802
seq10101	2807
seq10102	2837
seq10103	2800
seq10104	2823
seq10105	2815
seq10106	2798
seq10107	2814
seq10108	2803
seq10109	2813
seq10110	2749
seq10111	2739
seq10112	2771
seq10113	2806
seq10114	2807
seq10115	2773
seq10116	2712
seq10117	2807
seq10118	2838
seq10119	2806
seq10120	2811
seq10121	2810
seq10122	2980
seq10123	2831
seq10124	2811
seq10125	2792
seq10126	2820
seq10127	2737
seq10128	2805
seq10129	2807
seq10130	2809
seq10131	2819
seq10132	2805
seq10133	2805
seq10134	2786
seq10135	2759
seq10136	2805
seq10137	2807
seq10138	2798
seq10139	2808
seq10140	2769
seq10141	2865
seq10142	2766
seq10143	2711
seq10144	2805
seq10145	2830
seq10146	2776
seq10147	2768
seq10148	2817
seq10149	2799
seq10150	2802
seq10151	2765
seq10152	2802
seq10153	2807
seq10154	2793
seq10155	2805
seq10156	2807
seq10157	2805
seq10158	2787
seq10159	2804
seq10160	2779
seq10161	2838
seq10162	2799
seq10163	2805
seq10164	2796
seq10165	2755
seq10166	2798
seq10167	2813
seq10168	2798
seq10169	2789
seq10170	2639
seq10171	2810
seq10172	2791
seq10173	2814
seq10174	2748
seq10175	2720
seq10176	2798
seq10177	2786
seq10178	2830
seq10179	2802
seq10180	2803
seq10181	2834
seq10182	2804
seq10183	2804
seq10184	2804
seq10185	2803
seq10186	2800
seq10187	2810
seq10188	2803
seq10189	2776
seq10190	2797
seq10191	2854
seq10192	2803
seq10193	2809
seq10194	2766
seq10195	2795
seq10196	2801
seq10197	2790
seq10198	2800
seq10199	2773
seq10200	2757
seq10201	2814
seq10202	2826
seq10203	2779
seq10204	2799
seq10205	2797
seq10206	2796
seq10207	2814
seq10208	2800
seq10209	2799
seq10210	2782
seq10211	2795
seq10212	2797
seq10213	2809
seq10214	2797
seq10215	2797
seq10216	2804
seq10217	2808
seq10218	2834
seq10219	2791
seq10220	2801
seq10221	2771
seq10222	2797
seq10223	2808
seq10224	2794
seq10225	2797
seq10226	2766
seq10227	2810
seq10228	2801
seq10229	2802
seq10230	2771
seq10231	2709
seq10232	2785
seq10233	2906
seq10234	2800
seq10235	2780
seq10236	2792
seq10237	2781
seq10238	2827
seq10239	2798
seq10240	2807
seq10241	2817
seq10242	2794
seq10243	2715
seq10244	2717
seq10245	2789
seq10246	2818
seq10247	2792
seq10248	2767
seq10249	2934
seq10250	2792
seq10251	2739
seq10252	2797
seq10253	2800
seq10254	2766
seq10255	2793
seq10256	2787
seq10257	2759
seq10258	2790
seq10259	2743
seq10260	2670
seq10261	2739
seq10262	2800
seq10263	2792
seq10264	2808
seq10265	2762
seq10266	2787
seq10267	2779
seq10268	2752
seq10269	2767
seq10270	2790
seq10271	2814
seq10272	2778
seq10273	2812
seq10274	2797
seq10275	2845
seq10276	2763
seq10277	2721
seq10278	2782
seq10279	2788
seq10280	2848
seq10281	2792
seq10282	2791
seq10283	2786
seq10284	2790
seq10285	2789
seq10286	2793
seq10287	2785
seq10288	2812
seq10289	2857
seq10290	2790
seq10291	2764
seq10292	2778
seq10293	2775
seq10294	2743
seq10295	2787
seq10296	2791
seq10297	2791
seq10298	2790
seq10299	2778
seq10300	2732
seq10301	2734
seq10302	2794
seq10303	2772
seq10304	2789
seq10305	2786
seq10306	2787
seq10307	2737
seq10308	2726
seq10309	2770
seq10310	2745
seq10311	2759
seq10312	2786
seq10313	2785
seq10314	2791
seq10315	2796
seq10316	2792
seq10317	2783
seq10318	2785
seq10319	2784
seq10320	2785
seq10321	2785
seq10322	2783
seq10323	2785
seq10324	2784
seq10325	2766
seq10326	2791
seq10327	2784
seq10328	2790
seq10329	2712
seq10330	2767
seq10331	2793
seq10332	2776
seq10333	2785
seq10334	2780
seq10335	2783
seq10336	2801
seq10337	2793
seq10338	2660
seq10339	2785
seq10340	2806
seq10341	2768
seq10342	2780
seq10343	2792
seq10344	2779
seq10345	2791
seq10346	2815
seq10347	2782
seq10348	2803
seq10349	2782
seq10350	2783
seq10351	2776
seq10352	2862
seq10353	2783
seq10354	2788
seq10355	2780
seq10356	2895
seq10357	2786
seq10358	2741
seq10359	2728
seq10360	2712
seq10361	2791
seq10362	2836
seq10363	2796
seq10364	2757
seq10365	2781
seq10366	2779
seq10367	2779
seq10368	2780
seq10369	2756
seq10370	2720
seq10371	2805
seq10372	2768
seq10373	2778
seq10374	2778
seq10375	2802
seq10376	2775
seq10377	2781
seq10378	2791
seq10379	2730
seq10380	2779
seq10381	2764
seq10382	2720
seq10383	2777
seq10384	2782
seq10385	2787
seq10386	2778
seq10387	2778
seq10388	2803
seq10389	2775
seq10390	2798
seq10391	2782
seq10392	2765
seq10393	2693
seq10394	2780
seq10395	2803
seq10396	2799
seq10397	2737
seq10398	2792
seq10399	2779
seq10400	2767
seq10401	2781
seq10402	2774
seq10403	2770
seq10404	2748
seq10405	2772
seq10406	2814
seq10407	2801
seq10408	2774
seq10409	2777
seq10410	2741
seq10411	2777
seq10412	2782
seq10413	2749
seq10414	2784
seq10415	2776
seq10416	2778
seq10417	2775
seq10418	2712
seq10419	2743
seq10420	2761
seq10421	2797
seq10422	2729
seq10423	2709
seq10424	2773
seq10425	2792
seq10426	2775
seq10427	2772
seq10428	2626
seq10429	2779
seq10430	2762
seq10431	2790
seq10432	2786
seq10433	2692
seq10434	2887
seq10435	2767
seq10436	2779
seq10437	2774
seq10438	2772
seq10439	2770
seq10440	2769
seq10441	2779
seq10442	2779
seq10443	2772
seq10444	2763
seq10445	2760
seq10446	2771
seq10447	2716
seq10448	2771
seq10449	2676
seq10450	2770
seq10451	2695
seq10452	2782
seq10453	2768
seq10454	2771
seq10455	2767
seq10456	2770
seq10457	2770
seq10458	2822
seq10459	2725
seq10460	2743
seq10461	2779
seq10462	2645
seq10463	2871
seq10464	2735
seq10465	2769
seq10466	2794
seq10467	2707
seq10468	2740
seq10469	2831
seq10470	2781
seq10471	2745
seq10472	2767
seq10473	2770
seq10474	2773
seq10475	2760
seq10476	2749
seq10477	2729
seq10478	2767
seq10479	2710
seq10480	2811
seq10481	2756
seq10482	2774
seq10483	2797
seq10484	2762
seq10485	2790
seq10486	2753
seq10487	2775
seq10488	2826
seq10489	2727
seq10490	2730
seq10491	2768
seq10492	2714
seq10493	2764
seq10494	2726
seq10495	2758
seq10496	2765
seq10497	2770
seq10498	2755
seq10499	2682
seq10500	2765
seq10501	2782
seq10502	2709
seq10503	2776
seq10504	2751
seq10505	2774
seq10506	2760
seq10507	2770
seq10508	2762
seq10509	2741
seq10510	2764
seq10511	2762
seq10512	2773
seq10513	2773
seq10514	2778
seq10515	2766
seq10516	2762
seq10517	2753
seq10518	2705
seq10519	2765
seq10520	2777
seq10521	2733
seq10522	2737
seq10523	2679
seq10524	2773
seq10525	2804
seq10526	2760
seq10527	2747
seq10528	2760
seq10529	2772
seq10530	2712
seq10531	2763
seq10532	2761
seq10533	2745
seq10534	2662
seq10535	2759
seq10536	2768
seq10537	2732
seq10538	2746
seq10539	2729
seq10540	2769
seq10541	2764
seq10542	2753
seq10543	2752
seq10544	2760
seq10545	2757
seq10546	2741
seq10547	2759
seq10548	2760
seq10549	2795
seq10550	2785
seq10551	2758
seq10552	2754
seq10553	2759
seq10554	2718
seq10555	2752
seq10556	2757
seq10557	2855
seq10558	2760
seq10559	2615
seq10560	2739
seq10561	2774
seq10562	2759
seq10563	2701
seq10564	2714
seq10565	2709
seq10566	2755
seq10567	2755
seq10568	2752
seq10569	2665
seq10570	2696
seq10571	2757
seq10572	2748
seq10573	2756
seq10574	2781
seq10575	2757
seq10576	2761
seq10577	2772
seq10578	2717
seq10579	2741
seq10580	2734
seq10581	2736
seq10582	2738
seq10583	2752
seq10584	2709
seq10585	2753
seq10586	2754
seq10587	2763
seq10588	2774
seq10589	2739
seq10590	2823
seq10591	2779
seq10592	2771
seq10593	2754
seq10594	2752
seq10595	2798
seq10596	2787
seq10597	2755
seq10598	2793
seq10599	2810
seq10600	2753
seq10601	2691
seq10602	2735
seq10603	2723
seq10604	2779
seq10605	2752
seq10606	2683
seq10607	2692
seq10608	2756
seq10609	2760
seq10610	2750
seq10611	2750
seq10612	2751
seq10613	2753
seq10614	2759
seq10615	2749
seq10616	2754
seq10617	2750
seq10618	2778
seq10619	2656
seq10620	2665
seq10621	2715
seq10622	2640
seq10623	2751
seq10624	2749
seq10625	2740
seq10626	2755
seq10627	2748
seq10628	2726
seq10629	2713
seq10630	2801
seq10631	2685
seq10632	2804
seq10633	2661
seq10634	2766
seq10635	2754
seq10636	2748
seq10637	2726
seq10638	2741
seq10639	2758
seq10640	2749
seq10641	2782
seq10642	2697
seq10643	2748
seq10644	2741
seq10645	2764
seq10646	2750
seq10647	2715
seq10648	2756
seq10649	2601
seq10650	2747
seq10651	2696
seq10652	2738
seq10653	2655
seq10654	2747
seq10655	2750
seq10656	2746
seq10657	2777
seq10658	2761
seq10659	2737
seq10660	2745
seq10661	2740
seq10662	2765
seq10663	2666
seq10664	2738
seq10665	2747
seq10666	2746
seq10667	2745
seq10668	2747
seq10669	2776
seq10670	2743
seq10671	2781
seq10672	2691
seq10673	2747
seq10674	2743
seq10675	2746
seq10676	2745
seq10677	2757
seq10678	2743
seq10679	2742
seq10680	2706
seq10681	2732
seq10682	2747
seq10683	2752
seq10684	2749
seq10685	2744
seq10686	2752
seq10687	2696
seq10688	2742
seq10689	2742
seq10690	2759
seq10691	2729
seq10692	2744
seq10693	2740
seq10694	2747
seq10695	2747
seq10696	2758
seq10697	2742
seq10698	2818
seq10699	2761
seq10700	2744
seq10701	2737
seq10702	2743
seq10703	2824
seq10704	2739
seq10705	2743
seq10706	2721
seq10707	2737
seq10708	2745
seq10709	2717
seq10710	2734
seq10711	2738
seq10712	2710
seq10713	2779
seq10714	2743
seq10715	2742
seq10716	2740
seq10717	2758
seq10718	2659
seq10719	2633
seq10720	2740
seq10721	2737
seq10722	2748
seq10723	2738
seq10724	2700
seq10725	2744
seq10726	2657
seq10727	2763
seq10728	2748
seq10729	2742
seq10730	2739
seq10731	2718
seq10732	2737
seq10733	2670
seq10734	2636
seq10735	2747
seq10736	2753
seq10737	2737
seq10738	2743
seq10739	2750
seq10740	2739
seq10741	2709
seq10742	2703
seq10743	2753
seq10744	2716
seq10745	2708
seq10746	2763
seq10747	2771
seq10748	2741
seq10749	2720
seq10750	2768
seq10751	2730
seq10752	2660
seq10753	2736
seq10754	2749
seq10755	2736
seq10756	2735
seq10757	2735
seq10758	2710
seq10759	2738
seq10760	2687
seq10761	2763
seq10762	2726
seq10763	2723
seq10764	2692
seq10765	2673
seq10766	2737
seq10767	2727
seq10768	2747
seq10769	2736
seq10770	2731
seq10771	2763
seq10772	2768
seq10773	2740
seq10774	2736
seq10775	2733
seq10776	2648
seq10777	2751
seq10778	2737
seq10779	2736
seq10780	2733
seq10781	2754
seq10782	2738
seq10783	2735
seq10784	2734
seq10785	2765
seq10786	2747
seq10787	2734
seq10788	2735
seq10789	2766
seq10790	2736
seq10791	2729
seq10792	2731
seq10793	2733
seq10794	2784
seq10795	2729
seq10796	2731
seq10797	2721
seq10798	2698
seq10799	2695
seq10800	2734
seq10801	2734
seq10802	2714
seq10803	2702
seq10804	2766
seq10805	2757
seq10806	2740
seq10807	2730
seq10808	2735
seq10809	2614
seq10810	2730
seq10811	2729
seq10812	2756
seq10813	2733
seq10814	2729
seq10815	2733
seq10816	2734
seq10817	2725
seq10818	2717
seq10819	2728
seq10820	2755
seq10821	2662
seq10822	2725
seq10823	2744
seq10824	2736
seq10825	2699
seq10826	2737
seq10827	2729
seq10828	2727
seq10829	2832
seq10830	2629
seq10831	2737
seq10832	2729
seq10833	2742
seq10834	2734
seq10835	2725
seq10836	2696
seq10837	2728
seq10838	2780
seq10839	2699
seq10840	2786
seq10841	2733
seq10842	2724
seq10843	2727
seq10844	2765
seq10845	2725
seq10846	2723
seq10847	2716
seq10848	2772
seq10849	2733
seq10850	2721
seq10851	2704
seq10852	2726
seq10853	2730
seq10854	2725
seq10855	2732
seq10856	2644
seq10857	2595
seq10858	2680
seq10859	2748
seq10860	2696
seq10861	2723
seq10862	2676
seq10863	2728
seq10864	2736
seq10865	2729
seq10866	2712
seq10867	2798
seq10868	2726
seq10869	2719
seq10870	2708
seq10871	2729
seq10872	2727
seq10873	2726
seq10874	2733
seq10875	2724
seq10876	2661
seq10877	2732
seq10878	2699
seq10879	2746
seq10880	2742
seq10881	2745
seq10882	2710
seq10883	2723
seq10884	2691
seq10885	2724
seq10886	2722
seq10887	2715
seq10888	2581
seq10889	2721
seq10890	2725
seq10891	2726
seq10892	2706
seq10893	2737
seq10894	2728
seq10895	2734
seq10896	2722
seq10897	2667
seq10898	2626
seq10899	2725
seq10900	2725
seq10901	2715
seq10902	2696
seq10903	2729
seq10904	2735
seq10905	2736
seq10906	2743
seq10907	2739
seq10908	2717
seq10909	2674
seq10910	2725
seq10911	2720
seq10912	2658
seq10913	2719
seq10914	2725
seq10915	2720
seq10916	2718
seq10917	2600
seq10918	2677
seq10919	2680
seq10920	2638
seq10921	2748
seq10922	2742
seq10923	2712
seq10924	2756
seq10925	2725
seq10926	2719
seq10927	2773
seq10928	2763
seq10929	2718
seq10930	2688
seq10931	2726
seq10932	2737
seq10933	2713
seq10934	2731
seq10935	2731
seq10936	2742
seq10937	2716
seq10938	2872
seq10939	2709
seq10940	2717
seq10941	2663
seq10942	2717
seq10943	2723
seq10944	2720
seq10945	2715
seq10946	2714
seq10947	2619
seq10948	2651
seq10949	2741
seq10950	2731
seq10951	2745
seq10952	2718
seq10953	2740
seq10954	2685
seq10955	2714
seq10956	2718
seq10957	2709
seq10958	2689
seq10959	2535
seq10960	2689
seq10961	2751
seq10962	2735
seq10963	2713
seq10964	2706
seq10965	2696
seq10966	2717
seq10967	2714
seq10968	2716
seq10969	2715
seq10970	2666
seq10971	2721
seq10972	2706
seq10973	2720
seq10974	2661
seq10975	2704
seq10976	2738
seq10977	2687
seq10978	2706
seq10979	2726
seq10980	2713
seq10981	2700
seq10982	2705
seq10983	2681
seq10984	2699
seq10985	2732
seq10986	2729
seq10987	2712
seq10988	2718
seq10989	2737
seq10990	2713
seq10991	2718
seq10992	2710
seq10993	2684
seq10994	2687
seq10995	2625
seq10996	2717
seq10997	2688
seq10998	2628
seq10999	2766
seq11000	2693
seq11001	2702
seq11002	2710
seq11003	2720
seq11004	2659
seq11005	2675
seq11006	2649
seq11007	2703
seq11008	2740
seq11009	2652
seq11010	2725
seq11011	2701
seq11012	2700
seq11013	2710
seq11014	2708
seq11015	2691
seq11016	2724
seq11017	2719
seq11018	2684
seq11019	2730
seq11020	2711
seq11021	2684
seq11022	2718
seq11023	2690
seq11024	2615
seq11025	2720
seq11026	2642
seq11027	2730
seq11028	2708
seq11029	2764
seq11030	2711
seq11031	2704
seq11032	2618
seq11033	2732
seq11034	2710
seq11035	2714
seq11036	2675
seq11037	2768
seq11038	2701
seq11039	2712
seq11040	2703
seq11041	2727
seq11042	2778
seq11043	2709
seq11044	2709
seq11045	2760
seq11046	2705
seq11047	2671
seq11048	2652
seq11049	2704
seq11050	2711
seq11051	2727
seq11052	2625
seq11053	2722
seq11054	2715
seq11055	2745
seq11056	2703
seq11057	2623
seq11058	2713
seq11059	2701
seq11060	2719
seq11061	2703
seq11062	2718
seq11063	2705
seq11064	2694
seq11065	2711
seq11066	2664
seq11067	2687
seq11068	2702
seq11069	2674
seq11070	2702
seq11071	2692
seq11072	2707
seq11073	2698
seq11074	2701
seq11075	2713
seq11076	2703
seq11077	2619
seq11078	2747
seq11079	2698
seq11080	2646
seq11081	2758
seq11082	2706
seq11083	2669
seq11084	2676
seq11085	2700
seq11086	2737
seq11087	2701
seq11088	2625
seq11089	2721
seq11090	2698
seq11091	2658
seq11092	2701
seq11093	2726
seq11094	2699
seq11095	2788
seq11096	2702
seq11097	2721
seq11098	2657
seq11099	2698
seq11100	2657
seq11101	2699
seq11102	2698
seq11103	2780
seq11104	2677
seq11105	2721
seq11106	2696
seq11107	2704
seq11108	2698
seq11109	2708
seq11110	2697
seq11111	2697
seq11112	2698
seq11113	2709
seq11114	2666
seq11115	2696
seq11116	2643
seq11117	2697
seq11118	2699
seq11119	2696
seq11120	2696
seq11121	2696
seq11122	2733
seq11123	2651
seq11124	2731
seq11125	2696
seq11126	2677
seq11127	2648
seq11128	2695
seq11129	2696
seq11130	2699
seq11131	2711
seq11132	2695
seq11133	2695
seq11134	2651
seq11135	2694
seq11136	2696
seq11137	2692
seq11138	2702
seq11139	2689
seq11140	2692
seq11141	2693
seq11142	2639
seq11143	2692
seq11144	2667
seq11145	2696
seq11146	2674
seq11147	2695
seq11148	2701
seq11149	2623
seq11150	2694
seq11151	2676
seq11152	2710
seq11153	2642
seq11154	2688
seq11155	2691
seq11156	2645
seq11157	2726
seq11158	2672
seq11159	2594
seq11160	2685
seq11161	2694
seq11162	2694
seq11163	2701
seq11164	2700
seq11165	2712
seq11166	2700
seq11167	2607
seq11168	2692
seq11169	2678
seq11170	2635
seq11171	2664
seq11172	2689
seq11173	2626
seq11174	2690
seq11175	2721
seq11176	2686
seq11177	2711
seq11178	2649
seq11179	2699
seq11180	2636
seq11181	2705
seq11182	2688
seq11183	2678
seq11184	2694
seq11185	2690
seq11186	2709
seq11187	2614
seq11188	2690
seq11189	2648
seq11190	2664
seq11191	2637
seq11192	2689
seq11193	2681
seq11194	2684
seq11195	2713
seq11196	2657
seq11197	2688
seq11198	2669
seq11199	2747
seq11200	2727
seq11201	2661
seq11202	2680
seq11203	2686
seq11204	2685
seq11205	2612
seq11206	2708
seq11207	2611
seq11208	2638
seq11209	2658
seq11210	2652
seq11211	2686
seq11212	2686
